fid,left,top,right,bottom,terrainEle,terrainSlo,terrainAsp,surfaceEle,surfaceSlo,surfaceAsp,isOnsite,isZoned,zoneName,isForest,landCoverI,waterType,roadType,isRoad,isHedge,terSurfDif,hasSurfFea,isWater
80624,502152.1712,132815.4615,502154.4806,132813.4615,23.60397148,0.37137628,242.7100322,23.60400009,0.69099853,235.4214935,false,false,,false,4,,,false,false,0,false,false
80625,502152.1712,132813.4615,502154.4806,132811.4615,23.59730466,0.62679714,167.038503,23.58733304,0.61766173,120.6158676,false,false,,false,4,,,false,false,-0.01,false,false
80626,502152.1712,132811.4615,502154.4806,132809.4615,23.5773042,0.54503018,174.76179,23.58066622,0.96184105,191.2295837,false,false,,false,4,,,false,false,0.003,false,false
80627,502152.1712,132809.4615,502154.4806,132807.4615,23.55397224,0.70507592,208.2247976,23.55400022,0.71442301,218.8565572,false,false,,false,4,,,false,false,0,false,false
80628,502152.1712,132807.4615,502154.4806,132805.4615,23.51730474,1.5567708,197.9184723,23.51066653,1.76898726,195.5262604,false,false,,false,4,,,false,false,-0.007,false,false
80629,502152.1712,132805.4615,502154.4806,132803.4615,23.47730509,0.86246367,216.4798431,23.49066671,0.81333935,191.8188833,false,false,,false,4,,,false,false,0.013,false,false
80630,502152.1712,132803.4615,502154.4806,132801.4615,23.45397186,0.88362608,223.1481679,23.46066729,0.91949069,230.8642171,false,false,,false,4,,,false,false,0.007,false,false
80631,502152.1712,132801.4615,502154.4806,132799.4615,23.4373525,1.36653531,238.3706716,23.43733342,1.67140663,243.2125804,false,false,,false,4,,,false,false,0,false,false
80632,502152.1712,132799.4615,502154.4806,132797.4615,23.41411463,1.79792619,259.2264913,23.42066701,2.6463209,269.0378621,false,false,,false,4,,,false,false,0.007,false,false
80633,502152.1712,132797.4615,502154.4806,132795.4615,23.40078163,1.73308643,237.0538534,23.39733315,2.28020803,236.0083974,false,false,,false,4,,,false,false,-0.003,false,false
80634,502152.1712,132795.4615,502154.4806,132793.4615,23.36078135,1.07462984,248.6691844,23.3573335,1.36978273,249.9269765,false,false,,false,4,,,false,false,-0.003,false,false
80635,502152.1712,132793.4615,502154.4806,132791.4615,23.35411453,1.57480411,252.140981,23.3573335,1.84866496,255.5617574,false,false,,false,4,,,false,false,0.003,false,false
80636,502152.1712,132791.4615,502154.4806,132789.4615,23.33744748,1.91735085,256.2035065,23.33066686,1.984737,256.8014272,false,false,,false,4,,,false,false,-0.007,false,false
80637,502152.1712,132789.4615,502154.4806,132787.4615,23.33078067,1.51742347,274.6077576,23.33733304,1.25043633,301.0525513,false,false,,false,4,,,false,false,0.007,false,false
80638,502152.1712,132787.4615,502154.4806,132785.4615,23.33078067,1.51699569,247.6248322,23.33733304,1.91318015,232.2572937,false,false,,false,4,,,false,false,0.007,false,false
80639,502152.1712,132785.4615,502154.4806,132783.4615,23.30078189,1.3346769,243.8810933,23.31733386,1.63309562,270.5942688,false,false,,false,4,,,false,false,0.017,false,false
80640,502152.1712,132783.4615,502154.4806,132781.4615,23.31078148,2.14000889,295.292216,23.30066681,2.27187184,286.6203308,false,false,,false,4,,,false,false,-0.01,false,false
80641,502152.1712,132781.4615,502154.4806,132779.4615,23.35411453,1.75696313,288.861379,23.38399951,2.1780383,271.9862671,false,false,,false,4,,,false,false,0.03,false,false
80642,502152.1712,132779.4615,502154.4806,132777.4615,23.35078112,1.14101243,205.6935832,23.35400009,1.53193231,190.155131,false,false,,false,4,,,false,false,0.003,false,false
80643,502152.1712,132777.4615,502154.4806,132775.4615,23.3174483,0.78773391,187.3889211,23.31399981,1.12002635,219.1394908,false,false,,false,4,,,false,false,-0.003,false,false
80644,502152.1712,132775.4615,502154.4806,132773.4615,23.29744848,1.88452392,137.8854167,23.3106664,2.80614026,162.6608197,false,false,,false,4,,,false,false,0.013,false,false
80645,502152.1712,132773.4615,502154.4806,132771.4615,23.22078133,2.23780189,141.7238566,23.42066701,5.99820423,203.3076986,false,false,,false,4,,,false,false,0.2,false,false
80646,502152.1712,132771.4615,502154.4806,132769.4615,23.21411451,2.88547713,335.7618307,23.29066658,11.44416968,237.5605672,false,false,,false,4,,,false,false,0.077,false,false
80647,502152.1712,132769.4615,502154.4806,132767.4615,23.41411527,5.78543838,13.88056517,23.50400035,8.28407995,137.7241846,false,false,,false,4,,,false,false,0.09,false,false
80648,502152.1712,132767.4615,502154.4806,132765.4615,23.49078115,2.16402256,96.31946818,23.51066653,2.73446373,124.1867243,false,false,,false,4,,,false,false,0.02,false,false
80649,502152.1712,132765.4615,502154.4806,132763.4615,23.49411392,1.07008086,55.90833155,23.54066658,1.49975473,307.6113586,true,false,,false,4,,track,true,false,0.047,false,false
80650,502152.1712,132763.4615,502154.4806,132761.4615,23.5207812,1.35431596,178.7248662,23.54066722,1.53954804,195.5942001,true,false,,false,4,,track,true,false,0.02,false,false
80651,502152.1712,132761.4615,502154.4806,132759.4615,23.48411433,2.2996968,140.533577,23.50066694,2.88242348,126.1923879,true,false,,false,4,,,false,false,0.017,false,false
80652,502152.1712,132759.4615,502154.4806,132757.4615,23.4507815,1.09077398,66.97948805,23.45400047,2.08009998,99.58744049,true,false,,false,4,,,false,false,0.003,false,false
80653,502152.1712,132757.4615,502154.4806,132755.4615,23.51411438,1.24922786,146.0372712,23.53066699,2.05535366,141.8424606,true,false,,false,4,,,false,false,0.017,false,false
80654,502152.1712,132755.4615,502154.4806,132753.4615,23.50744756,0.73736377,181.7315064,23.51066653,1.57937008,199.40861,true,false,,false,4,,,false,false,0.003,false,false
80655,502152.1712,132753.4615,502154.4806,132751.4615,23.50078074,1.03172106,115.215301,23.50400035,1.44079987,129.7721504,true,false,,false,4,,,false,false,0.003,false,false
80656,502152.1712,132751.4615,502154.4806,132749.4615,23.53411484,0.38407004,136.5878805,23.53066699,0.59215053,248.1136932,true,false,,false,4,,,false,false,-0.003,false,false
80657,502152.1712,132749.4615,502154.4806,132747.4615,23.54078166,0.18930735,298.1549683,23.5340004,0.65925531,334.5570984,true,false,,false,4,,,false,false,-0.007,false,false
80658,502152.1712,132747.4615,502154.4806,132745.4615,23.54078166,0.23850053,188.8550161,23.55400022,0.63400997,252.3930918,true,false,,false,4,,,false,false,0.013,false,false
80659,502152.1712,132745.4615,502154.4806,132743.4615,23.52411461,0.68702988,192.5552063,23.53066699,1.10181822,208.2684326,true,false,,false,4,,,false,false,0.007,false,false
80660,502152.1712,132743.4615,502154.4806,132741.4615,23.50411415,1.00746255,167.7100728,23.50733312,1.18380436,222.14888,true,false,,false,4,,,false,false,0.003,false,false
80661,502152.1712,132741.4615,502154.4806,132739.4615,23.4507815,1.11348357,216.9960531,23.44733365,1.84307166,210.9718425,true,false,,false,4,,,false,false,-0.003,false,false
80662,502152.1712,132739.4615,502154.4806,132737.4615,23.4607811,1.42065324,331.8088277,23.45733325,1.91012613,332.4858297,true,false,,false,4,,,false,false,-0.003,false,false
80663,502152.1712,132737.4615,502154.4806,132735.4615,23.49744733,0.73364136,289.8992208,23.51066653,0.90943281,269.4974925,true,false,,false,4,,,false,false,0.013,false,false
80664,502152.1712,132735.4615,502154.4806,132733.4615,23.50411415,0.4343648,213.8753891,23.50399971,0.65781545,237.6251424,true,false,,false,4,,,false,false,0,false,false
80665,502152.1712,132733.4615,502154.4806,132731.4615,23.49744733,0.3455886,161.5646108,23.49733289,0.40683747,158.4478709,true,false,,false,4,,,false,false,0,false,false
80666,502152.1712,132731.4615,502154.4806,132729.4615,23.50411415,0.5197231,208.1509473,23.51066653,0.71396387,204.3578641,true,false,,false,4,,,false,false,0.007,false,false
80667,502152.1712,132729.4615,502154.4806,132727.4615,23.51078097,1.3401674,249.7640076,23.51733335,1.66889505,252.9972331,true,false,,false,4,,footpath,true,false,0.007,false,false
80668,502152.1712,132727.4615,502154.4806,132725.4615,23.48744774,1.3082237,251.4935811,23.49400012,1.79614512,256.52712,true,false,,false,4,,footpath,true,false,0.007,false,false
80669,502152.1712,132725.4615,502154.4806,132723.4615,23.47744751,1.00811233,264.257721,23.47733307,1.24207532,263.3836467,true,false,,false,4,,footpath,true,false,0,false,false
80670,502152.1712,132723.4615,502154.4806,132721.4615,23.46744855,1.27145863,242.0609741,23.46066729,1.29955606,249.5428772,true,false,,false,4,,footpath,true,false,-0.007,false,false
80671,502152.1712,132721.4615,502154.4806,132719.4615,23.43744787,1.68719506,235.2841644,23.43400002,1.69927021,230.0911916,true,false,,false,4,,footpath,true,false,-0.003,false,false
80672,502152.1712,132719.4615,502154.4806,132717.4615,23.40744718,1.62630145,229.7627106,23.41066615,1.87021863,229.441569,true,false,,false,4,,footpath,true,false,0.003,false,false
80673,502152.1712,132717.4615,502154.4806,132715.4615,23.35078112,2.30826521,238.3009033,23.34733327,2.332196,240.2544301,true,false,,false,4,,footpath,true,false,-0.003,false,false
80674,502152.1712,132715.4615,502154.4806,132713.4615,23.33744748,1.33542426,260.2456207,23.33733304,1.66356464,262.6116537,true,false,,false,4,,footpath,true,false,0,false,false
80675,502152.1712,132713.4615,502154.4806,132711.4615,23.33411407,0.86241366,255.1178487,23.34399986,1.07265341,249.1731517,true,false,,false,4,,footpath,true,false,0.01,false,false
80676,502152.1712,132711.4615,502154.4806,132709.4615,23.32744726,0.3656747,259.6783854,23.3239994,0.40211059,273.1545156,true,false,,false,4,,footpath,true,false,-0.003,false,false
80677,502152.1712,132709.4615,502154.4806,132707.4615,23.33078067,0.58352436,226.4662412,23.3239994,0.6312003,231.8984782,true,false,,false,4,,footpath,true,false,-0.007,false,false
80678,502152.1712,132707.4615,502154.4806,132705.4615,23.34744771,0.41461372,159.6848698,23.36733373,1.00062792,187.8005788,true,false,,false,4,,,false,false,0.02,false,false
80679,502152.1712,132705.4615,502154.4806,132703.4615,23.35078112,0.27007576,62.71003469,23.34066645,0.83047239,231.5891546,true,false,,false,4,,,false,false,-0.01,false,false
80680,502152.1712,132703.4615,502154.4806,132701.4615,23.36411476,0.79919604,39.38053449,23.36733373,1.13054194,53.55530675,true,false,,false,4,,,false,false,0.003,false,false
80681,502152.1712,132701.4615,502154.4806,132699.4615,23.38082886,0.56928706,77.30636342,23.38733355,0.94497293,61.61059586,true,false,,false,4,,,false,false,0.007,false,false
80682,502152.1712,132699.4615,502154.4806,132697.4615,23.37758954,0.47242752,106.2437973,23.37733396,0.72205106,94.67784627,true,false,,false,4,,,false,false,0,false,false
80683,502152.1712,132697.4615,502154.4806,132695.4615,23.37092272,0.38098271,124.1762695,23.37400055,0.67876996,185.0855153,true,false,,false,4,,,false,false,0.003,false,false
80684,502152.1712,132695.4615,502154.4806,132693.4615,23.36425591,0.50073991,124.6787465,23.35400009,1.00485374,74.19573593,true,false,,false,4,,,false,false,-0.01,false,false
80685,502152.1712,132693.4615,502154.4806,132691.4615,23.35758909,0.66881168,83.85501862,23.37733332,1.0161679,113.8956248,true,false,,false,4,,,false,false,0.02,false,false
80686,502152.1712,132691.4615,502154.4806,132689.4615,23.36758931,0.89198965,62.9401919,23.38733355,3.5838867,24.44544665,true,false,,false,4,,,false,false,0.02,false,false
80687,502152.1712,132689.4615,502154.4806,132687.4615,23.37758954,1.5045946,67.51263555,23.59733327,8.33710337,57.15081978,true,false,,false,4,,,false,false,0.22,false,false
81035,502153.9033,132828.4615,502156.2127,132826.4615,23.76147127,1.82259753,234.9917793,23.75899982,1.81637159,231.1911736,false,false,,false,4,,,false,false,-0.002,false,false
81036,502153.9033,132826.4615,502156.2127,132824.4615,23.7339716,2.16231644,254.6458397,23.73400021,2.30346507,251.6183891,false,false,,false,4,,,false,false,0,false,false
81037,502153.9033,132824.4615,502156.2127,132822.4615,23.72147131,2.46350837,253.7281303,23.73649979,2.55948153,267.8591576,false,false,,false,4,,,false,false,0.015,false,false
81038,502153.9033,132822.4615,502156.2127,132820.4615,23.68897152,1.99231327,243.4977455,23.68400002,1.96639423,231.9318466,false,false,,false,4,,,false,false,-0.005,false,false
81039,502153.9033,132820.4615,502156.2127,132818.4615,23.666471,1.54835412,253.9788628,23.66649961,1.54726811,250.9338799,false,false,,false,4,,,false,false,0,false,false
81040,502153.9033,132818.4615,502156.2127,132816.4615,23.64897156,1.56876045,256.3833695,23.65400028,1.99924454,262.2548332,false,false,,false,4,,,false,false,0.005,false,false
81041,502153.9033,132816.4615,502156.2127,132814.4615,23.63897133,1.53888804,241.1471901,23.64149952,1.44130969,235.7037888,false,false,,false,4,,,false,false,0.003,false,false
81042,502153.9033,132814.4615,502156.2127,132812.4615,23.60397148,0.86375378,212.4635086,23.59899998,1.1267645,221.0727654,false,false,,false,4,,,false,false,-0.005,false,false
81043,502153.9033,132812.4615,502156.2127,132810.4615,23.58647108,0.69380113,229.8600082,23.58899975,0.40642454,235.5684242,false,false,,false,4,,,false,false,0.003,false,false
81044,502153.9033,132810.4615,502156.2127,132808.4615,23.57397127,0.7737845,219.6633453,23.58149958,0.90722589,212.5227737,false,false,,false,4,,,false,false,0.008,false,false
81045,502153.9033,132808.4615,502156.2127,132806.4615,23.54397202,1.14631249,188.3164635,23.54400063,1.14054088,172.1669807,false,false,,false,4,,,false,false,0,false,false
81046,502153.9033,132806.4615,502156.2127,132804.4615,23.5039711,0.99589422,221.9402084,23.49150038,1.23279987,234.7293739,false,false,,false,4,,,false,false,-0.012,false,false
81047,502153.9033,132804.4615,502156.2127,132802.4615,23.48647118,1.08549993,239.1179886,23.48399973,1.13630092,241.0394898,false,false,,false,4,,,false,false,-0.002,false,false
81048,502153.9033,132802.4615,502156.2127,132800.4615,23.47397137,1.17824498,249.6012459,23.47149992,1.15365727,254.5627441,false,false,,false,4,,,false,false,-0.002,false,false
81049,502153.9033,132800.4615,502156.2127,132798.4615,23.45911503,0.89386217,229.3211365,23.45650053,0.8423414,235.711113,false,false,,false,4,,,false,false,-0.003,false,false
